song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,song_popularity
200560,0.0257,0.723,0.747,0.000187,10,0.359,-4.266,1,0.162,175.99400000000003,4,0.42100000000000004,66
221853,0.0523,0.835,0.7559999999999999,0.027999999999999997,10,0.0606,-5.441,0,0.12300000000000001,153.988,4,0.809,74
218283,0.0204,0.731,0.8109999999999999,0,1,0.41100000000000003,-3.225,1,0.0712,147.045,4,0.426,82
170958,0.0263,0.8540000000000001,0.8170000000000001,0,1,0.16899999999999998,-3.833,1,0.10099999999999999,145.976,4,0.7040000000000001,81
194184,0.0595,0.743,0.87,0,1,0.299,-2.188,1,0.212,99.075,4,0.884,88
205040,0.0609,0.85,0.569,0.0816,5,0.1,-8.152,0,0.136,80.02,4,0.294,91
240000,0.379,0.9279999999999999,0.675,0,5,0.0533,-3.535,1,0.0566,105.95200000000001,4,0.794,68
127200,0.0152,0.877,0.562,0,9,0.0933,-7.096,1,0.26,99.977,4,0.376,82
192172,0.0215,0.765,0.7040000000000001,0,5,0.22699999999999998,-4.589,0,0.127,147.055,4,0.498,91
145603,0.0945,0.9,0.653,0,1,0.528,-6.962,0,0.289,112.50299999999999,4,0.39899999999999997,91
189535,0.0901,0.862,0.7190000000000001,0,6,0.094,-3.755,0,0.129,135.042,4,0.541,65
181538,0.192,0.857,0.767,0,5,0.16,-4.794,0,0.44299999999999995,149.954,4,0.574,72
230408,0.235,0.68,0.732,0.000174,10,0.0705,-7.108,0,0.27,75.422,4,0.8640000000000001,79
163400,0.000385,0.903,0.647,6.29e-05,1,0.111,-9.612,1,0.0998,142.963,4,0.8170000000000001,66
194935,0.0831,0.884,0.541,0,11,0.11800000000000001,-5.608,1,0.221,105.009,4,0.27399999999999997,88
134027,0.355,0.841,0.63,0,1,0.121,-6.999,1,0.23399999999999999,150.07399999999998,4,0.742,55
255378,0.0146,0.9359999999999999,0.588,0,7,0.139,-6.948,0,0.136,124.98700000000001,4,0.23800000000000002,84
264853,0.0133,0.705,0.784,0,2,0.168,-6.477,1,0.271,160.035,4,0.377,78
217933,0.00623,0.735,0.48200000000000004,0.0144,8,0.44799999999999995,-9.445,1,0.139,181.995,4,0.315,70
214159,0.09,0.8740000000000001,0.727,5.83e-06,8,0.0759,-7.689,1,0.0777,98.97,4,0.42700000000000005,76
163954,0.0038,0.9009999999999999,0.65,0,2,0.111,-4.137,1,0.0981,100.29799999999999,4,0.295,77
190466,0.0886,0.7959999999999999,0.68,0,10,0.268,-4.853,0,0.353,164.93200000000002,4,0.565,78
162053,0.212,0.877,0.514,0,2,0.154,-5.585,0,0.0657,119.99799999999999,4,0.272,81
195546,0.0109,0.907,0.65,0.000424,6,0.107,-5.661,0,0.312,147.026,4,0.626,75
172440,0.14,0.9109999999999999,0.597,0,11,0.11599999999999999,-6.517,0,0.273,142.036,4,0.315,76
158796,0.332,0.887,0.573,0,0,0.14300000000000002,-4.633,0,0.251,133.026,4,0.237,72
225893,0.247,0.888,0.515,0,1,0.446,-6.246,1,0.271,141.009,4,0.264,82
117995,0.0267,0.897,0.628,4.47e-06,1,0.11900000000000001,-4.693,0,0.21899999999999997,147.997,4,0.636,69
172800,0.149,0.88,0.428,5.07e-05,9,0.114,-8.28,1,0.20600000000000002,100.007,4,0.33299999999999996,87
270714,0.00947,0.48700000000000004,0.789,4.05e-06,8,0.18899999999999997,-3.69,1,0.044000000000000004,150.007,4,0.0564,91
123120,0.0297,0.945,0.456,0,9,0.11199999999999999,-9.044,1,0.134,125.01,4,0.237,64
165123,0.0735,0.812,0.586,0,4,0.106,-6.505,0,0.0654,100.06200000000001,4,0.32299999999999995,72
210545,0.0066,0.858,0.65,2.07e-06,8,0.121,-4.919,1,0.24100000000000002,147.031,4,0.653,75
202962,0.00422,0.792,0.45399999999999996,0,9,0.285,-6.753,1,0.45799999999999996,161.993,4,0.674,84
161013,0.0254,0.9359999999999999,0.495,0,1,0.087,-6.062,1,0.22899999999999998,139.951,4,0.299,83
174320,0.0479,0.8320000000000001,0.485,0,1,0.111,-4.521,1,0.086,136.039,4,0.0721,69
142273,0.035,0.9640000000000001,0.34600000000000003,0,5,0.10800000000000001,-9.309,0,0.53,119.958,4,0.562,42
177651,0.0713,0.907,0.637,0,10,0.0816,-5.498,1,0.11699999999999999,130.012,4,0.496,76
176630,0.064,0.884,0.579,2.38e-06,2,0.182,-6.847,1,0.299,144.97299999999998,4,0.313,75
159880,0.00988,0.72,0.735,0,0,0.162,-3.188,1,0.055,160.093,4,0.243,70
215838,0.0854,0.851,0.7020000000000001,0,1,0.374,-4.172,1,0.268,126.94,4,0.179,76
205146,0.0443,0.755,0.575,0.00127,4,0.276,-8.392,0,0.0673,85.994,4,0.493,61
196613,0.0273,0.765,0.42100000000000004,1.4999999999999999e-05,10,0.126,-12.2,1,0.406,127.12899999999999,4,0.193,62
332300,0.0149,0.7120000000000001,0.8290000000000001,0,1,0.122,-4.707,0,0.141,173.953,4,0.593,35
214693,0.0137,0.8740000000000001,0.59,0,1,0.599,-2.977,1,0.12,126.03299999999999,4,0.332,35
269813,0.097,0.894,0.59,9.06e-06,9,0.32899999999999996,-5.716,1,0.221,147.009,4,0.575,72
198087,0.00294,0.956,0.544,0,1,0.10400000000000001,-6.41,1,0.0822,104.01100000000001,4,0.127,72
151053,0.0146,0.9179999999999999,0.419,4.67e-06,7,0.195,-9.129,0,0.10400000000000001,96.036,4,0.7559999999999999,68
172893,0.0112,0.9329999999999999,0.486,0,1,0.10099999999999999,-7.963,1,0.0687,100.006,4,0.41700000000000004,39
211013,0.109,0.858,0.8,0,11,0.22399999999999998,-4.617,0,0.262,119.99600000000001,4,0.665,66
193575,0.484,0.828,0.37,0,7,0.11900000000000001,-7.441,0,0.26,149.964,4,0.5489999999999999,78
169186,0.000142,0.759,0.732,0.0016,1,0.0626,-5.546,1,0.11800000000000001,140.005,4,0.379,73
199680,0.0227,0.8759999999999999,0.608,1.1599999999999999e-05,8,0.107,-6.019,1,0.109,124.98299999999999,4,0.258,78
195590,0.12,0.9159999999999999,0.493,2.63e-06,1,0.21100000000000002,-7.371,0,0.162,140.05700000000002,4,0.327,83
240682,0.267,0.875,0.644,0,1,0.125,-6.554,1,0.222,139.086,4,0.7879999999999999,72
175774,0.0121,0.932,0.48100000000000004,0.000497,1,0.097,-9.499,0,0.162,142.078,4,0.19699999999999998,81
210925,0.0934,0.5670000000000001,0.9129999999999999,0.000124,8,0.114,-6.471,1,0.0736,93.35,4,0.792,68
165000,0.462,0.6990000000000001,0.5579999999999999,0,11,0.11599999999999999,-7.622,1,0.0603,79.992,4,0.493,91
148252,0.146,0.9420000000000001,0.517,7.11e-06,7,0.11800000000000001,-7.176,1,0.311,120.148,4,0.419,64
276147,0.0739,0.909,0.628,0,2,0.10800000000000001,-5.456,1,0.201,145.905,4,0.406,86
181263,0.00104,0.922,0.581,5.8599999999999995e-05,10,0.105,-7.495,1,0.27,140.02200000000002,4,0.595,89
175213,0.0355,0.782,0.633,0,8,0.0615,-4.644,1,0.341,150.055,4,0.7490000000000001,72
129733,0.145,0.782,0.531,0.0501,1,0.23800000000000002,-6.636,1,0.168,148.046,4,0.247,78
174232,0.0602,0.8370000000000001,0.852,0,5,0.106,-3.453,1,0.18,97.49700000000001,4,0.462,60
199960,0.105,0.6759999999999999,0.62,0,5,0.21100000000000002,-6.343,0,0.0562,100.06,4,0.607,73
196760,0.149,0.903,0.625,1.7800000000000002e-05,10,0.215,-7.025,0,0.21899999999999997,129.993,4,0.39899999999999997,52
145506,0.125,0.925,0.308,0,11,0.0933,-6.562,0,0.33799999999999997,122.09899999999999,4,0.265,84
198960,0.0309,0.758,0.44799999999999995,8.669999999999999e-05,7,0.5579999999999999,-9.441,1,0.10300000000000001,77.176,4,0.373,61
213080,0.0152,0.8170000000000001,0.6459999999999999,0,4,0.125,-5.12,0,0.249,162.898,4,0.835,81
181714,0.022000000000000002,0.932,0.506,0,11,0.0933,-7.755,1,0.161,139.974,4,0.696,83
195053,0.381,0.642,0.782,0,5,0.10800000000000001,-3.395,0,0.0477,162.005,4,0.396,84
188773,0.145,0.6759999999999999,0.777,0,1,0.228,-3.241,0,0.35700000000000004,173.93099999999998,4,0.226,81
200234,0.136,0.88,0.728,5.42e-05,10,0.33799999999999997,-6.939,0,0.205,160.976,4,0.715,28
190288,0.00299,0.815,0.816,0,2,0.159,-5.474,1,0.26899999999999996,181.967,4,0.498,83
256341,0.185,0.8490000000000001,0.6990000000000001,0.00118,4,0.0954,-5.193,0,0.0574,100.98899999999999,4,0.0778,31
221826,0.00759,0.855,0.478,0,1,0.10099999999999999,-9.116,1,0.193,130.018,4,0.284,77
226506,0.261,0.675,0.545,0,7,0.162,-5.614,0,0.0443,60.048,4,0.445,70
203786,0.042,0.9440000000000001,0.511,0.00107,5,0.0379,-10.96,0,0.161,113.046,4,0.8420000000000001,78
232000,0.522,0.6729999999999999,0.6829999999999999,0,1,0.235,-5.693,1,0.115,171.86,4,0.713,70
200013,0.29,0.721,0.867,2.87e-06,11,0.503,-4.302,1,0.196,127.03299999999999,4,0.639,37
229866,0.0246,0.85,0.48200000000000004,0,1,0.387,-6.684,0,0.102,100.95700000000001,4,0.217,66
201000,0.0111,0.7909999999999999,0.725,0.000191,11,0.0882,-4.244,0,0.076,84.57,4,0.5539999999999999,55
231400,0.0928,0.9179999999999999,0.609,0,10,0.139,-5.64,0,0.0791,128.00799999999998,4,0.304,78
206413,0.358,0.6990000000000001,0.6990000000000001,0,8,0.0912,-5.564,0,0.0737,94.977,4,0.611,64
192213,0.35200000000000004,0.8029999999999999,0.45399999999999996,0,8,0.0655,-4.802,0,0.0294,99.99,4,0.7390000000000001,72
326186,0.0124,0.593,0.883,0,8,0.177,-4.781,1,0.18600000000000003,155.171,4,0.6709999999999999,68
273133,0.107,0.565,0.873,0,5,0.332,-5.906,0,0.434,130.422,5,0.755,70
227960,0.0108,0.451,0.55,0,1,0.0737,-8.137,1,0.262,80.001,4,0.594,78
212360,0.292,0.937,0.738,0,5,0.106,-5.301,0,0.0478,118.994,4,0.9109999999999999,73
312986,0.131,0.7390000000000001,0.938,0,0,0.124,-4.446,0,0.0868,130.018,4,0.655,65
265333,0.00544,0.731,0.368,0,8,0.193,-10.38,1,0.0688,145.171,4,0.512,68
212106,0.0149,0.6629999999999999,0.693,0,11,0.0778,-4.505,0,0.0311,66.002,4,0.71,69
225373,0.15,0.762,0.6609999999999999,0,1,0.256,-6.075,0,0.0687,130.009,4,0.769,77
221253,0.0444,0.615,0.711,0,11,0.145,-5.507,1,0.0779,144.036,4,0.711,63
256733,0.235,0.6559999999999999,0.578,0,7,0.11800000000000001,-8.97,0,0.0922,94.514,4,0.556,80
235520,0.11900000000000001,0.78,0.7140000000000001,4.1e-06,11,0.217,-4.155,0,0.0382,125.92399999999999,4,0.6659999999999999,67
260666,0.17800000000000002,0.83,0.41700000000000004,0,8,0.0858,-7.559,1,0.0423,115.985,4,0.5589999999999999,58
242013,0.0205,0.845,0.601,0,1,0.385,-5.283,1,0.161,74.008,4,0.32899999999999996,69
212500,0.153,0.841,0.7979999999999999,3.33e-06,1,0.0618,-4.206,0,0.22899999999999998,95.948,4,0.591,98
210367,0.0143,0.818,0.54,0.000512,6,0.099,-6.35,0,0.0544,97.064,4,0.174,94
225199,0.071,0.826,0.615,0,8,0.0965,-7.979,0,0.21899999999999997,98.056,4,0.5429999999999999,91
214289,0.191,0.687,0.792,0,5,0.16699999999999998,-2.749,1,0.0452,100.015,4,0.6709999999999999,100
215733,0.371,0.5720000000000001,0.385,0,7,0.231,-6.362,1,0.0308,95.79899999999999,4,0.32299999999999995,87
158053,0.541,0.757,0.501,0,2,0.0718,-5.593,1,0.0466,89.931,4,0.91,66
229320,0.102,0.695,0.586,0.317,0,0.113,-10.315,0,0.0658,98.035,4,0.11199999999999999,44
201660,0.297,0.752,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.5329999999999999,92
213309,0.0119,0.7809999999999999,0.768,4.91e-06,11,0.325,-5.991,1,0.0394,123.07,4,0.486,98
127946,0.0114,0.9009999999999999,0.522,0,2,0.259,-8.304,1,0.33,104.053,4,0.32899999999999996,99
173799,0.555,0.56,0.68,0,6,0.11599999999999999,-7.648,0,0.321,89.391,4,0.319,98
184560,0.17600000000000002,0.6940000000000001,0.77,1.1e-05,6,0.11800000000000001,-5.335,1,0.149,125.905,4,0.163,97
196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.01299999999999,4,0.273,97
312820,0.00513,0.8340000000000001,0.73,0,8,0.124,-3.714,1,0.222,155.00799999999998,4,0.446,97
141586,0.0484,0.6559999999999999,0.542,0,7,0.126,-7.358,1,0.32299999999999995,166.111,4,0.551,0
235545,0.568,0.851,0.541,0,0,0.13,-6.825,1,0.0505,124.959,4,0.44799999999999995,88
239835,0.349,0.511,0.5660000000000001,0,6,0.34,-7.23,0,0.2,83.90299999999999,4,0.218,97
199931,0.9790000000000001,0.498,0.10400000000000001,7.859999999999999e-05,1,0.0895,-14.08,0,0.0621,124.001,3,0.205,78
189493,0.0998,0.6940000000000001,0.63,0.000635,7,0.12,-6.84,0,0.162,90.045,4,0.341,41
217925,0.0589,0.835,0.626,5.9999999999999995e-05,1,0.396,-5.833,1,0.125,91.03,4,0.35,98
189173,0.0658,0.6779999999999999,0.7290000000000001,0,8,0.303,-4.188,1,0.13699999999999998,99.895,4,0.643,0
145542,0.10300000000000001,0.8959999999999999,0.6709999999999999,0,1,0.552,-6.977,0,0.289,112.50200000000001,4,0.358,85
166605,0.258,0.74,0.613,0.00372,8,0.12300000000000001,-4.88,1,0.145,75.023,4,0.473,96
183906,0.19399999999999998,0.7290000000000001,0.625,0.00986,4,0.248,-5.266,1,0.0315,146.034,4,0.261,87
196373,0.6970000000000001,0.5529999999999999,0.586,0,11,0.0813,-6.319,1,0.0362,126.684,4,0.44299999999999995,96
135090,0.556,0.9209999999999999,0.537,0.00404,9,0.102,-5.723,0,0.0804,128.009,4,0.711,96
231266,0.354,0.68,0.563,0,10,0.136,-5.843,1,0.0454,145.028,4,0.374,95
176133,0.315,0.754,0.805,0,6,0.203,-4.249,1,0.0752,93.98299999999999,4,0.555,86
217822,0.172,0.635,0.902,0,0,0.125,-3.559,1,0.109,102.06299999999999,4,0.28600000000000003,95
190000,0.28800000000000003,0.531,0.8540000000000001,0,10,0.0773,-3.149,1,0.198,94.419,4,0.456,90
238173,0.0104,0.588,0.67,3.33e-06,0,0.33799999999999997,-6.439,1,0.0473,118.15899999999999,4,0.505,94
253390,0.099,0.816,0.726,0,5,0.37200000000000005,-3.998,0,0.129,136.048,4,0.65,95
192172,0.0215,0.765,0.7040000000000001,0,5,0.22699999999999998,-4.589,0,0.127,147.055,4,0.498,91
232959,0.0236,0.884,0.5589999999999999,0,0,0.10099999999999999,-7.442,1,0.12,97.994,4,0.342,95
187436,0.0691,0.7190000000000001,0.7040000000000001,0,1,0.166,-4.724,1,0.0476,133.002,4,0.628,89
270413,0.552,0.48700000000000004,0.45799999999999996,0.0257,4,0.11699999999999999,-7.761,0,0.0371,115.98899999999999,4,0.207,27
179404,0.088,0.9309999999999999,0.387,0,1,0.136,-9.127,1,0.41200000000000003,125.978,4,0.376,96
199226,0.0558,0.575,0.5710000000000001,0,1,0.0912,-7.906,1,0.0439,105.04899999999999,4,0.449,92
228206,0.17300000000000001,0.757,0.8490000000000001,0,5,0.0878,-3.424,0,0.0536,150.036,4,0.826,85
189466,0.21600000000000003,0.44799999999999995,0.612,0,2,0.08,-6.106,1,0.0708,97.773,4,0.213,95
203417,0.0169,0.596,0.8540000000000001,0,7,0.124,-5.114,0,0.46299999999999997,120.274,4,0.152,89
244679,0.0627,0.8759999999999999,0.7859999999999999,0,10,0.127,-4.884,0,0.306,153.06799999999998,4,0.575,96
417920,0.542,0.903,0.675,1.28e-05,11,0.0595,-3.445,0,0.214,96.507,4,0.442,94
269554,0.0193,0.7490000000000001,0.794,0,0,0.5429999999999999,-5.063,1,0.064,135.959,4,0.46,89
180000,0.34600000000000003,0.638,0.7170000000000001,0,2,0.105,-4.722,1,0.0337,100.027,4,0.249,94
238614,0.0164,0.912,0.41200000000000003,0.013000000000000001,7,0.10400000000000001,-8.074,1,0.124,154.983,4,0.42200000000000004,94
218146,0.11699999999999999,0.5870000000000001,0.535,6.56e-05,5,0.131,-6.09,0,0.0898,159.847,4,0.14,93
190931,0.423,0.665,0.6990000000000001,0,11,0.0969,-5.265,1,0.0578,124.896,4,0.585,62
190946,0.193,0.579,0.904,0,5,0.064,-2.729,1,0.0618,82.014,4,0.6809999999999999,92
187125,0.37200000000000005,0.773,0.57,0.00524,8,0.10800000000000001,-3.482,1,0.113,95.038,4,0.772,92
187436,0.0691,0.7190000000000001,0.7040000000000001,0,1,0.166,-4.724,1,0.0476,133.002,4,0.628,89
171692,0.381,0.828,0.599,0,11,0.0775,-1.624,1,0.149,86.53299999999999,5,0.478,77
239999,0.7020000000000001,0.897,0.757,0,4,0.0779,-5.243,0,0.23600000000000002,140.03799999999998,4,0.613,83
184019,0.0796,0.636,0.63,0,0,0.13,-6.396,1,0.0346,104.845,4,0.45399999999999996,71
190466,0.0886,0.7959999999999999,0.68,0,10,0.268,-4.853,0,0.353,164.93200000000002,4,0.565,78
134106,0.21100000000000002,0.677,0.9840000000000001,0,11,0.0632,-3.539,0,0.28600000000000003,150.086,4,0.9059999999999999,77
196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.01299999999999,4,0.273,97
343446,0.447,0.631,0.381,0.000171,7,0.0902,-11.808,1,0.04,126.008,4,0.36,75
230713,0.00935,0.9470000000000001,0.462,0.0457,11,0.33,-5.336,0,0.18899999999999997,127.991,4,0.414,64
209273,0.544,0.515,0.479,0.00598,3,0.191,-7.458,1,0.0261,88.964,4,0.284,87
192172,0.0215,0.765,0.7040000000000001,0,5,0.22699999999999998,-4.589,0,0.127,147.055,4,0.498,91
229320,0.102,0.695,0.586,0.317,0,0.113,-10.315,0,0.0658,98.035,4,0.11199999999999999,44
129039,0.363,0.7859999999999999,0.65,8.170000000000001e-05,4,0.122,-6.839,1,0.109,92.975,4,0.7120000000000001,84
199226,0.0558,0.575,0.5710000000000001,0,1,0.0912,-7.906,1,0.0439,105.04899999999999,4,0.449,92
190000,0.28800000000000003,0.531,0.8540000000000001,0,10,0.0773,-3.149,1,0.198,94.419,4,0.456,90
220850,0.0112,0.578,0.6940000000000001,0,5,0.102,-5.351,1,0.0706,129.921,4,0.268,86
172173,0.0306,0.716,0.66,0,7,0.287,-4.365,0,0.0497,150.067,4,0.797,75
188962,0.284,0.79,0.46799999999999997,0.00203,6,0.0735,-7.152,0,0.0534,98.014,4,0.606,64
205463,0.161,0.55,0.415,0,9,0.10800000000000001,-6.557,0,0.052000000000000005,172.065,4,0.27399999999999997,87
187125,0.37200000000000005,0.773,0.57,0.00524,8,0.10800000000000001,-3.482,1,0.113,95.038,4,0.772,92
238173,0.0104,0.588,0.67,3.33e-06,0,0.33799999999999997,-6.439,1,0.0473,118.15899999999999,4,0.505,94
214289,0.191,0.687,0.792,0,5,0.16699999999999998,-2.749,1,0.0452,100.015,4,0.6709999999999999,100
274693,0.669,0.494,0.637,0,5,0.0882,-6.381,1,0.0333,147.924,4,0.1,83
199300,0.107,0.843,0.58,1.84e-05,2,0.0645,-4.271,1,0.0591,98.023,4,0.638,75
238528,0.32299999999999995,0.419,0.809,0,11,0.6990000000000001,-4.596,1,0.0357,88.41799999999999,4,0.635,77
247976,0.000573,0.769,0.518,0.10800000000000001,8,0.342,-6.563,1,0.102,121.116,4,0.504,62
178099,0.248,0.81,0.7490000000000001,0,6,0.24100000000000002,-3.734,0,0.114,165.05700000000002,4,0.795,84
156695,0.19899999999999998,0.73,0.86,0.00182,7,0.322,-3.532,1,0.191,129.952,4,0.647,77
175200,0.41,0.799,0.6759999999999999,0.000777,2,0.325,-5.644,1,0.16899999999999998,104.956,4,0.91,75
137045,0.309,0.797,0.78,5.45e-05,1,0.18899999999999997,-6.044,0,0.0574,102.057,4,0.823,79
198933,0.048,0.632,0.8320000000000001,0,7,0.0705,-1.948,0,0.154,182.18400000000003,4,0.784,90
227476,0.0481,0.6859999999999999,0.807,0,1,0.0652,-3.324,1,0.0613,183.97099999999998,4,0.63,90
215116,0.53,0.58,0.523,0,0,0.11599999999999999,-7.362,1,0.032,139.724,4,0.473,73
226626,0.27899999999999997,0.728,0.8009999999999999,4.71e-06,8,0.14300000000000002,-2.942,0,0.0683,130.059,4,0.41600000000000004,88
165000,0.456,0.7020000000000001,0.5710000000000001,0,11,0.11599999999999999,-7.54,1,0.0536,80.012,4,0.532,16
195501,0.21899999999999997,0.5429999999999999,0.682,1.53e-06,3,0.085,-5.81,1,0.11199999999999999,179.972,4,0.424,60
204664,0.00381,0.8,0.578,0,4,0.359,-5.144,0,0.0485,143.01,4,0.36700000000000005,92
180983,0.627,0.871,0.561,1.08e-06,1,0.0878,-7.155,1,0.0525,122.041,4,0.0951,77
254383,0.307,0.772,0.732,5.14e-06,9,0.106,-3.713,0,0.213,100.04799999999999,4,0.295,92
192040,0.40700000000000003,0.688,0.488,0,11,0.43,-14.195,0,0.35700000000000004,69.77,4,0.7070000000000001,61
121346,0.073,0.754,0.342,0,10,0.193,-8.677,0,0.0991,128.981,4,0.423,87
184560,0.17600000000000002,0.6940000000000001,0.77,1.1e-05,6,0.11800000000000001,-5.335,1,0.149,125.905,4,0.163,97
217822,0.172,0.635,0.902,0,0,0.125,-3.559,1,0.109,102.06299999999999,4,0.28600000000000003,95
177973,0.366,0.8270000000000001,0.613,1.25e-05,8,0.093,-5.34,1,0.0621,137.96,4,0.747,72
216000,0.000927,0.589,0.7829999999999999,1.12e-06,1,0.187,-6.069,1,0.0318,127.92,4,0.622,66
127946,0.0114,0.9009999999999999,0.522,0,2,0.259,-8.304,1,0.33,104.053,4,0.32899999999999996,99
163850,0.0201,0.6809999999999999,0.94,0,0,0.578,-1.77,1,0.0386,124.015,4,0.648,80
181846,0.0437,0.509,0.8109999999999999,0,6,0.33,-5.604,0,0.127,167.922,4,0.716,82
213309,0.0119,0.7809999999999999,0.768,4.91e-06,11,0.325,-5.991,1,0.0394,123.07,4,0.486,98
240341,0.711,0.611,0.466,0.000264,9,0.0847,-11.361,1,0.37200000000000005,192.08,4,0.223,82
210367,0.0143,0.818,0.54,0.000512,6,0.099,-6.35,0,0.0544,97.064,4,0.174,94
212500,0.153,0.841,0.7979999999999999,3.33e-06,1,0.0618,-4.206,0,0.22899999999999998,95.948,4,0.591,98
188272,0.0244,0.8370000000000001,0.802,0.00874,4,0.307,-6.507,0,0.188,127.008,4,0.45299999999999996,74
198946,0.13699999999999998,0.703,0.66,0,10,0.192,-5.119,0,0.12300000000000001,95.031,4,0.79,80
207692,0.273,0.7929999999999999,0.777,0,4,0.14400000000000002,-5.636,0,0.19699999999999998,103.956,4,0.528,70
139293,0.231,0.7909999999999999,0.7609999999999999,0.000626,5,0.36700000000000005,-5.76,0,0.0392,111.663,4,0.797,71
217652,0.267,0.815,0.626,1.31e-05,6,0.275,-5.139,1,0.10300000000000001,109.98899999999999,4,0.5710000000000001,74
185104,0.0125,0.777,0.812,0.00233,2,0.0264,-3.206,0,0.0598,103.023,4,0.28300000000000003,82
228706,0.0453,0.728,0.8109999999999999,2.07e-06,7,0.36200000000000004,-4.278,1,0.0564,114.995,4,0.705,73
183356,0.068,0.5670000000000001,0.8079999999999999,0,7,0.0711,-4.573,0,0.0963,99.71,4,0.447,53
198196,0.161,0.8079999999999999,0.8440000000000001,0.00033,4,0.125,-5.968,1,0.0951,125.945,4,0.726,70
166722,0.00504,0.8640000000000001,0.743,0.0708,7,0.059000000000000004,-6.431,1,0.0889,117.93700000000001,4,0.887,66
224733,0.14400000000000002,0.922,0.535,0.271,6,0.552,-8.171,0,0.0484,123.97200000000001,4,0.382,72
176000,0.0097,0.623,0.872,0,11,0.0708,-3.773,0,0.147,105.147,4,0.355,75
193700,0.258,0.867,0.7240000000000001,0,6,0.0527,-4.266,1,0.0978,128.97,4,0.757,77
202772,0.00427,0.774,0.792,1.15e-06,9,0.28300000000000003,-4.019,0,0.22399999999999998,98.1,4,0.505,74
211293,0.127,0.825,0.45299999999999996,3.82e-06,4,0.0838,-7.429,0,0.22699999999999998,99.97399999999999,4,0.496,67
172454,0.122,0.8270000000000001,0.6970000000000001,0,11,0.044000000000000004,-4.368,0,0.142,118.083,4,0.836,80
215151,0.266,0.8170000000000001,0.74,0,11,0.0992,-4.566,0,0.28300000000000003,130.04,4,0.674,83
170160,0.11699999999999999,0.8320000000000001,0.698,0,5,0.113,-6.215,1,0.244,97.985,4,0.5589999999999999,84
217822,0.172,0.635,0.902,0,0,0.125,-3.559,1,0.109,102.06299999999999,4,0.28600000000000003,95
157175,0.0852,0.6579999999999999,0.748,0,11,0.0789,-5.802,0,0.142,179.919,4,0.69,79
173333,0.0568,0.862,0.486,7.14e-06,3,0.20199999999999999,-7.185,0,0.0578,122.01899999999999,4,0.8759999999999999,57
213381,0.303,0.838,0.706,0.863,7,0.0712,-7.626,0,0.067,118.01700000000001,4,0.7759999999999999,70
179423,0.71,0.6459999999999999,0.648,0.00316,3,0.10800000000000001,-8.602,1,0.0372,75.00399999999999,4,0.466,71
253390,0.099,0.816,0.726,0,5,0.37200000000000005,-3.998,0,0.129,136.048,4,0.65,95
210685,0.00307,0.76,0.888,1.49e-05,6,0.149,-3.449,1,0.124,115.705,4,0.5589999999999999,74
205140,0.10400000000000001,0.764,0.6829999999999999,1.3699999999999998e-05,7,0.10800000000000001,-7.353,0,0.0467,121.979,4,0.574,75
232853,0.563,0.6709999999999999,0.8370000000000001,0,1,0.256,-4.828,0,0.436,88.838,4,0.6859999999999999,68
250984,0.609,0.79,0.732,2.8699999999999996e-05,1,0.11800000000000001,-3.599,1,0.0844,109.97399999999999,4,0.785,56
178099,0.248,0.81,0.7490000000000001,0,6,0.24100000000000002,-3.734,0,0.114,165.05700000000002,4,0.795,84
197777,0.564,0.7340000000000001,0.693,2.55e-05,6,0.40700000000000003,-5.625,0,0.0399,107.93299999999999,4,0.8440000000000001,58
246818,0.318,0.831,0.7190000000000001,0.000663,10,0.107,-5.427,0,0.0545,115.056,4,0.32899999999999996,69
207208,0.201,0.818,0.858,0,11,0.272,-3.939,0,0.0833,105.964,4,0.774,62
216689,0.0983,0.596,0.557,0,1,0.0565,-7.522,0,0.134,133.247,5,0.6609999999999999,77
260233,0.00219,0.7090000000000001,0.857,0,9,0.10300000000000001,-3.394,1,0.0881,126.038,4,0.446,86
200214,0.126,0.8059999999999999,0.7340000000000001,0,4,0.909,-7.763,0,0.276,100.935,4,0.642,52
223583,0.235,0.701,0.512,5.07e-06,0,0.135,-6.869,0,0.0969,91.947,4,0.6629999999999999,85
255608,0.594,0.841,0.644,0.00402,9,0.142,-3.284,0,0.083,108.00299999999999,4,0.8809999999999999,70
203972,0.0712,0.502,0.873,0,0,0.0702,-5.175,0,0.24100000000000002,81.282,4,0.384,72
260000,0.0733,0.552,0.76,0,0,0.0865,-4.706,1,0.342,135.702,5,0.639,94
187380,0.171,0.754,0.564,0.00187,5,0.10099999999999999,-8.35,0,0.0809,99.976,4,0.32899999999999996,52
209355,0.0323,0.6709999999999999,0.8590000000000001,0,4,0.267,-3.922,0,0.0833,139.931,4,0.389,84
218173,0.15,0.677,0.858,0,8,0.41200000000000003,-4.214,0,0.265,189.57299999999998,4,0.774,52
197972,0.58,0.601,0.6809999999999999,0,9,0.0934,-5.171,1,0.324,98.07799999999999,4,0.546,9
